"Species","FishingEntityName","Year","Landed.Country","TaxonKey","LandedValue","Landings","ObservedPrice"
"Snake mackerels, Escolars, nei - Gempylidae","Portugal",2011,"Spain",400414,218931,97,2257.0206185567
"Snake mackerels, Escolars, nei - Gempylidae","Portugal",2012,"Spain",400414,323523,105,3081.17142857143
"Snake mackerels, Escolars, nei - Gempylidae","Spain",2007,"Spain",400414,36351,27,1346.33333333333
"Snake mackerels, Escolars, nei - Gempylidae","Spain",2008,"Spain",400414,30201,17,1776.52941176471
"Snake mackerels, Escolars, nei - Gempylidae","Spain",2009,"Spain",400414,54299,26,2088.42307692308
"Snake mackerels, Escolars, nei - Gempylidae","Spain",2010,"Spain",400414,58391,43,1357.93023255814
"Snake mackerels, Escolars, nei - Gempylidae","Spain",2011,"Spain",400414,93526,44,2125.59090909091
"Snake mackerels, Escolars, nei - Gempylidae","Spain",2012,"Spain",400414,117748,79,1490.48101265823
"Snake mackerels, Escolars, nei - Gempylidae","Spain",2013,"Spain",400414,62846,21,2992.66666666667
"Snappers nei - Lutjanus spp","France",2011,"France",500357,4120,2,2060
"Snappers nei - Lutjanus spp","France",2012,"France",500357,58154,14,4153.85714285714
"Snappers nei - Lutjanus spp","France",2013,"France",500357,28616,13,2201.23076923077
"Snappers nei - Lutjanus spp","Spain",2007,"Spain",500357,4469,2,2234.5
"Snappers nei - Lutjanus spp","Spain",2010,"Spain",500357,1998,1,1998
"Snoek - Thyrsites atun","France",2010,"France",600489,600,0.8,750
"Snoek - Thyrsites atun","France",2012,"France",600489,675,1,675
"Snoek - Thyrsites atun","France",2013,"France",600489,375,1,375
"So-iuy mullet - Mugil soiuy","Bulgaria",2007,"Bulgaria",604791,2045,1,2045
"So-iuy mullet - Mugil soiuy","Bulgaria",2009,"Bulgaria",604791,2677,2,1338.5
"So-iuy mullet - Mugil soiuy","Bulgaria",2011,"Bulgaria",604791,383,1,383
"Soft clam - Mya arenaria","Bulgaria",2013,"Bulgaria",690337,10598,11,963.454545454545
"Soft clam - Mya arenaria","United Kingdom",2007,"United Kingdom",690337,1754,1,1754
"Soft clam - Mya arenaria","United Kingdom",2008,"United Kingdom",690337,18586,7,2655.14285714286
"Soft clam - Mya arenaria","United Kingdom",2011,"United Kingdom",690337,116498,63,1849.1746031746
"Soft clam - Mya arenaria","United Kingdom",2012,"United Kingdom",690337,177488,83,2138.40963855422
"Soft clam - Mya arenaria","United Kingdom",2013,"United Kingdom",690337,99426,50,1988.52
"Solea spp","France",2007,"Spain",500618,385028,25,15401.12
"Solea spp","France",2008,"Spain",500618,239505,15,15967
"Solea spp","France",2009,"Spain",500618,354595,30,11819.8333333333
"Solea spp","France",2010,"Spain",500618,426753,36,11854.25
"Solea spp","France",2011,"Spain",500618,360797,33,10933.2424242424
"Solea spp","France",2012,"Spain",500618,337339,34,9921.73529411765
"Solea spp","Ireland",2011,"Spain",500618,25674,2,12837
"Solea spp","Ireland",2012,"Spain",500618,34090,5,6818
"Solea spp","Portugal",2007,"Portugal",500618,987712,67,14741.9701492537
"Solea spp","Portugal",2007,"Spain",500618,732434,46,15922.4782608696
"Solea spp","Portugal",2008,"Portugal",500618,985144,76,12962.4210526316
"Solea spp","Portugal",2008,"Spain",500618,408143,25,16325.72
"Solea spp","Portugal",2009,"Portugal",500618,693706,56,12387.6071428571
"Solea spp","Portugal",2009,"Spain",500618,579465,45,12877
"Solea spp","Portugal",2010,"Portugal",500618,880787.5,77.5,11365
"Solea spp","Portugal",2010,"Spain",500618,605074,49,12348.4489795918
"Solea spp","Portugal",2011,"Portugal",500618,986799,86,11474.4069767442
"Solea spp","Portugal",2011,"Spain",500618,622995,51,12215.5882352941
"Solea spp","Portugal",2012,"Portugal",500618,400975,39,10281.4102564103
"Solea spp","Portugal",2012,"Spain",500618,599247,62,9665.27419354839
"Solea spp","Portugal",2013,"Portugal",500618,207106,20,10355.3
"Solea spp","Spain",2007,"Spain",500618,5021611,334,15034.7634730539
"Solea spp","Spain",2008,"Spain",500618,6931879,426,16272.0164319249
"Solea spp","Spain",2009,"Spain",500618,6170023,469,13155.6993603412
"Solea spp","Spain",2010,"Spain",500618,6827127,495,13792.1757575758
"Solea spp","Spain",2011,"Spain",500618,6360988,425,14967.0305882353
"Solea spp","Spain",2012,"Spain",500618,4778948,365,13093.0082191781
"Solea spp","Spain",2013,"Spain",500618,339477,31,10950.8709677419
"Solea spp","United Kingdom",2012,"Spain",500618,5444,1,5444
"Solenette - Buglossidium luteum","France",2007,"France",400441,5614,2,2807
"Solenette - Buglossidium luteum","France",2009,"France",400441,2670,1,2670
"Solenette - Buglossidium luteum","France",2012,"France",400441,10254,3,3418
"Solenette - Buglossidium luteum","France",2013,"France",400441,8467,2,4233.5
"Soles nei - Soleidae","Belgium",2012,"Netherlands",400441,26918,3,8972.66666666667
"Soles nei - Soleidae","Belgium",2013,"Netherlands",400441,14070,2,7035
"Soles nei - Soleidae","France",2012,"France",400441,1413,6,235.5
"Soles nei - Soleidae","France",2013,"France",400441,45,3,15
"Soles nei - Soleidae","Italy",2007,"Italy",400441,197404,43,4590.79069767442
"Soles nei - Soleidae","Italy",2008,"Italy",400441,165151,29,5694.86206896552
"Soles nei - Soleidae","Italy",2009,"Italy",400441,318736,55,5795.2
"Soles nei - Soleidae","Italy",2010,"Italy",400441,251594,57,4413.9298245614
"Soles nei - Soleidae","Italy",2011,"Italy",400441,234369,41,5716.31707317073
"Soles nei - Soleidae","Italy",2012,"Italy",400441,398696,58,6874.06896551724
"Soles nei - Soleidae","Italy",2013,"Italy",400441,199016,36,5528.22222222222
"Soles nei - Soleidae","Netherlands",2013,"Netherlands",400441,7106,1,7106
"Soles nei - Soleidae","Spain",2013,"Spain",400441,425976,38,11209.8947368421
"Solid surf clam - Spisula solida","Denmark",2007,"Denmark",690671,4963,6,827.166666666667
"Solid surf clam - Spisula solida","Denmark",2008,"Denmark",690671,30023,41,732.268292682927
"Solid surf clam - Spisula solida","France",2007,"France",690671,37893,20,1894.65
"Solid surf clam - Spisula solida","France",2008,"France",690671,170677,69,2473.57971014493
"Solid surf clam - Spisula solida","Portugal",2007,"Portugal",690671,576847,398,1449.36432160804
"Solid surf clam - Spisula solida","Portugal",2008,"Portugal",690671,496606,299,1660.88963210702
"Solid surf clam - Spisula solida","Portugal",2009,"Portugal",690671,735114,501,1467.29341317365
"Solid surf clam - Spisula solida","Portugal",2010,"Portugal",690671,910755.7,493.1,1847
"Solid surf clam - Spisula solida","Portugal",2011,"Portugal",690671,1185806,412,2878.16990291262
"Solid surf clam - Spisula solida","Portugal",2012,"Portugal",690671,1248976,472,2646.13559322034
"Solid surf clam - Spisula solida","Portugal",2013,"Portugal",690671,1610940,902,1785.9645232816
"Solid surf clam - Spisula solida","Spain",2013,"Spain",690671,18314,4,4578.5
"Sompat grunt - Pomadasys jubelini","Portugal",2007,"Portugal",604708,2608,2,1304
"Sompat grunt - Pomadasys jubelini","Portugal",2008,"Portugal",604708,1394,1,1394
"Sompat grunt - Pomadasys jubelini","Portugal",2009,"Portugal",604708,6245,2,3122.5
"Sompat grunt - Pomadasys jubelini","Portugal",2010,"Portugal",604708,4944.6,4.1,1206
"Sompat grunt - Pomadasys jubelini","Portugal",2011,"Portugal",604708,6088,3,2029.33333333333
"Sompat grunt - Pomadasys jubelini","Portugal",2012,"Portugal",604708,18131,9,2014.55555555556
"Sompat grunt - Pomadasys jubelini","Portugal",2013,"Portugal",604708,13227,9,1469.66666666667
"Southern bluefin tuna - Thunnus maccoyii","Spain",2007,"Spain",600145,69385,13,5337.30769230769
"Southern bluefin tuna - Thunnus maccoyii","Spain",2010,"Spain",600145,43855,15,2923.66666666667
"Southern brown shrimp - Penaeus subtilis","France",2011,"France",590096,301869,99,3049.18181818182
"Spanish ling - Molva macrophthalma","France",2009,"Spain",601733,1082,1,1082
"Spanish ling - Molva macrophthalma","Spain",2009,"Spain",601733,85235,86,991.104651162791
"Spanish Ling - Molva macrophthalma","Portugal",2010,"Portugal",601733,56737.5,25.5,2225
"Spanish Ling - Molva macrophthalma","Portugal",2011,"Portugal",601733,59527,25,2381.08
"Spanish Ling - Molva macrophthalma","Portugal",2012,"Portugal",601733,42283,19,2225.42105263158
"Spanish Ling - Molva macrophthalma","Portugal",2013,"Portugal",601733,34083,15,2272.2
"Spanish Ling - Molva macrophthalma","Spain",2010,"Spain",601733,2995,2,1497.5
"Spanish Ling - Molva macrophthalma","Spain",2011,"Spain",601733,11855,5,2371
"Speckled bittersweet - Glycymeris maculata","France",2011,"France",490058,35190,12,2932.5
"Spectrunculus grandis","France",2007,"France",608991,1799,1,1799
"Spectrunculus grandis","France",2008,"France",608991,2812,1,2812
"Spectrunculus grandis","France",2009,"France",608991,8059,5,1611.8
"Spectrunculus grandis","France",2010,"France",608991,4897.47,2.3,2129.3347826087
"Spectrunculus grandis","France",2011,"France",608991,5626,3,1875.33333333333
"Spectrunculus grandis","France",2012,"France",608991,3830,2,1915
"Spectrunculus grandis","France",2013,"France",608991,1121,1,1121
"Spinefeet(=Rabbitfishes) nei - Siganus spp","Cyprus",2008,"Cyprus",400413,843755,53,15919.9056603774
"Spinefeet(=Rabbitfishes) nei - Siganus spp","Cyprus",2009,"Cyprus",400413,716155,45,15914.5555555556
"Spinefeet(=Rabbitfishes) nei - Siganus spp","Cyprus",2010,"Cyprus",400413,723758,47,15399.1063829787
"Spinefeet(=Rabbitfishes) nei - Siganus spp","Cyprus",2011,"Cyprus",400413,746686,49,15238.4897959184
"Spinefeet(=Rabbitfishes) nei - Siganus spp","Cyprus",2012,"Cyprus",400413,680960,45,15132.4444444444
"Spinefeet(=Rabbitfishes) nei - Siganus spp","Cyprus",2013,"Cyprus",400413,399760,26,15375.3846153846
"Spinous spider crab - Maja squinado","Belgium",2007,"United Kingdom",690387,1627,1,1627
"Spinous spider crab - Maja squinado","Belgium",2008,"United Kingdom",690387,883,1,883
"Spinous spider crab - Maja squinado","Belgium",2010,"United Kingdom",690387,1726,1,1726
"Spinous spider crab - Maja squinado","Croatia",2011,"Croatia",690387,100770,27,3732.22222222222
"Spinous spider crab - Maja squinado","Croatia",2012,"Croatia",690387,138923,28,4961.53571428571
"Spinous spider crab - Maja squinado","Croatia",2013,"Croatia",690387,164604,32,5143.875
"Spinous spider crab - Maja squinado","Denmark",2007,"Denmark",690387,649,1,649
"Spinous spider crab - Maja squinado","Denmark",2008,"Denmark",690387,184,1,184
"Spinous spider crab - Maja squinado","Denmark",2009,"Denmark",690387,150,1,150
"Spinous spider crab - Maja squinado","France",2007,"France",690387,4412296,2349,1878.37207322265
"Spinous spider crab - Maja squinado","France",2008,"France",690387,6349646,3569,1779.11067525918
"Spinous spider crab - Maja squinado","France",2009,"France",690387,9245220,4719,1959.14812460267
"Spinous spider crab - Maja squinado","France",2010,"France",690387,5048115.37,3044.2,1658.27323106235
"Spinous spider crab - Maja squinado","France",2011,"France",690387,7751558,3630,2135.41542699725
"Spinous spider crab - Maja squinado","France",2011,"Spain",690387,1013,2,506.5
"Spinous spider crab - Maja squinado","France",2012,"France",690387,6509203,3602,1807.10799555802
"Spinous spider crab - Maja squinado","France",2013,"France",690387,13628707,4124,3304.73011639185
"Spinous spider crab - Maja squinado","Portugal",2007,"Portugal",690387,102992,41,2512
"Spinous spider crab - Maja squinado","Portugal",2008,"Portugal",690387,70717,20,3535.85
"Spinous spider crab - Maja squinado","Portugal",2009,"Portugal",690387,78023,28,2786.53571428571
"Spinous spider crab - Maja squinado","Portugal",2010,"Portugal",690387,89451.6,27.7,3229.29963898917
"Spinous spider crab - Maja squinado","Portugal",2010,"Spain",690387,3406,2,1703
"Spinous spider crab - Maja squinado","Portugal",2011,"Portugal",690387,73939,19,3891.52631578947
"Spinous spider crab - Maja squinado","Portugal",2012,"Portugal",690387,50143,18,2785.72222222222
"Spinous spider crab - Maja squinado","Portugal",2013,"Portugal",690387,72444,45,1609.86666666667
"Spinous spider crab - Maja squinado","Spain",2007,"Spain",690387,3069252,293,10475.2627986348
"Spinous spider crab - Maja squinado","Spain",2008,"Spain",690387,3677442,326,11280.4969325153
"Spinous spider crab - Maja squinado","Spain",2009,"Spain",690387,3934693,379,10381.7757255937
"Spinous spider crab - Maja squinado","Spain",2010,"Spain",690387,3690367,300,12301.2233333333
"Spinous spider crab - Maja squinado","Spain",2011,"Spain",690387,3556899,319,11150.1536050157
"Spinous spider crab - Maja squinado","Spain",2012,"Spain",690387,3043873,335,9086.18805970149
"Spinous spider crab - Maja squinado","Spain",2013,"Spain",690387,2273431,221,10287.0180995475
"Spinous spider crab - Maja squinado","United Kingdom",2007,"France",690387,26036,14,1859.71428571429
"Spinous spider crab - Maja squinado","United Kingdom",2007,"United Kingdom",690387,2159128,1425,1515.17754385965
"Spinous spider crab - Maja squinado","United Kingdom",2008,"France",690387,19544,14,1396
"Spinous spider crab - Maja squinado","United Kingdom",2008,"United Kingdom",690387,1450109,992,1461.80342741935
"Spinous spider crab - Maja squinado","United Kingdom",2009,"France",690387,1562,1,1562
"Spinous spider crab - Maja squinado","United Kingdom",2009,"United Kingdom",690387,865620,843,1026.83274021352
"Spinous spider crab - Maja squinado","United Kingdom",2010,"United Kingdom",690387,1008057,760,1326.39078947368
"Spinous spider crab - Maja squinado","United Kingdom",2011,"United Kingdom",690387,1267167,926,1368.43088552916
"Spinous spider crab - Maja squinado","United Kingdom",2012,"France",690387,24329,14,1737.78571428571
"Spinous spider crab - Maja squinado","United Kingdom",2012,"United Kingdom",690387,1251051,880,1421.64886363636
"Spinous spider crab - Maja squinado","United Kingdom",2013,"France",690387,11566,8,1445.75
"Spinous spider crab - Maja squinado","United Kingdom",2013,"United Kingdom",690387,642818,514,1250.6186770428
"Spiny butterfly ray - Gymnura altavela","Portugal",2007,"Portugal",602577,16873,11,1533.90909090909
"Spiny butterfly ray - Gymnura altavela","Portugal",2008,"Portugal",602577,12594,6,2099
"Spiny butterfly ray - Gymnura altavela","Portugal",2009,"Portugal",602577,11877,6,1979.5
"Spiny butterfly ray - Gymnura altavela","Portugal",2010,"Portugal",602577,11855.2,5.6,2117
"Spiny butterfly ray - Gymnura altavela","Portugal",2011,"Portugal",602577,16317,8,2039.625
"Spiny butterfly ray - Gymnura altavela","Portugal",2012,"Portugal",602577,14948,6,2491.33333333333
"Spiny butterfly ray - Gymnura altavela","Portugal",2013,"Portugal",602577,21719,13,1670.69230769231
"Spiny gurnard - Lepidotrigla dieuzeidei","France",2011,"France",500144,6426,2,3213
"Spiny lobsters nei - Palinuridae","France",2013,"France",490039,83711,39,2146.4358974359
"Spiny lobsters nei - Palinuridae","Portugal",2009,"Portugal",490039,22325,1,22325
"Spiny lobsters nei - Palinuridae","Portugal",2010,"Portugal",490039,2824.6,0.1,28246
"Spiny lobsters nei - Palinuridae","Third countries",2003,"Portugal",490039,404698,23,17595.5652173913
"Spiny turbot - Psettodes bennettii","Third countries",2003,"Portugal",605068,15014,6,2502.33333333333
"Splendid alfonsino - Beryx splendens","France",2007,"Spain",601320,28404,2,14202
"Splendid alfonsino - Beryx splendens","France",2011,"Spain",601320,7732,1,7732
"Splendid alfonsino - Beryx splendens","Portugal",2007,"Portugal",601320,790747,185,4274.30810810811
"Splendid alfonsino - Beryx splendens","Portugal",2008,"Portugal",601320,666057,205,3249.05853658537
"Splendid alfonsino - Beryx splendens","Portugal",2009,"Portugal",601320,577885,209,2765
"Splendid alfonsino - Beryx splendens","Portugal",2009,"Spain",601320,9904,2,4952
"Splendid alfonsino - Beryx splendens","Portugal",2010,"Portugal",601320,603540.7,197.3,3059
"Splendid alfonsino - Beryx splendens","Portugal",2010,"Spain",601320,10294,3,3431.33333333333
"Splendid alfonsino - Beryx splendens","Portugal",2011,"Portugal",601320,609808,185,3296.25945945946
"Splendid alfonsino - Beryx splendens","Portugal",2011,"Spain",601320,1838,1,1838
"Splendid alfonsino - Beryx splendens","Portugal",2012,"Portugal",601320,551529,179,3081.16759776536
"Splendid alfonsino - Beryx splendens","Portugal",2012,"Spain",601320,42407,6,7067.83333333333
"Splendid alfonsino - Beryx splendens","Portugal",2013,"Portugal",601320,464948,134,3469.76119402985
"Splendid alfonsino - Beryx splendens","Spain",2007,"Ireland",601320,1795,1,1795
"Splendid alfonsino - Beryx splendens","Spain",2007,"Spain",601320,1772812,185,9582.76756756757
"Splendid alfonsino - Beryx splendens","Spain",2008,"Spain",601320,689264,88,7832.54545454545
"Splendid alfonsino - Beryx splendens","Spain",2009,"Ireland",601320,4275,2,2137.5
"Splendid alfonsino - Beryx splendens","Spain",2009,"Portugal",601320,43239,7,6177
"Splendid alfonsino - Beryx splendens","Spain",2009,"Spain",601320,271107,42,6454.92857142857
"Splendid alfonsino - Beryx splendens","Spain",2010,"Ireland",601320,2000,1,2000
"Splendid alfonsino - Beryx splendens","Spain",2010,"Portugal",601320,31454.5,9.5,3311
"Splendid alfonsino - Beryx splendens","Spain",2010,"Spain",601320,578729,106,5459.70754716981
"Splendid alfonsino - Beryx splendens","Spain",2011,"Portugal",601320,29463,6,4910.5
"Splendid alfonsino - Beryx splendens","Spain",2011,"Spain",601320,769656,126,6108.38095238095
"Splendid alfonsino - Beryx splendens","Spain",2012,"Portugal",601320,73514,10,7351.4
"Splendid alfonsino - Beryx splendens","Spain",2012,"Spain",601320,87001,23,3782.65217391304
"Splendid alfonsino - Beryx splendens","Spain",2013,"Spain",601320,393854,88,4475.61363636364
"Spottail mantis squillid - Squilla mantis","Croatia",2011,"Croatia",690392,7671,4,1917.75
"Spottail mantis squillid - Squilla mantis","Croatia",2012,"Croatia",690392,2556,2,1278
"Spottail mantis squillid - Squilla mantis","Croatia",2013,"Croatia",690392,3424,2,1712
"Spottail mantis squillid - Squilla mantis","Italy",2007,"Italy",690392,43390343,6818,6364.08668231153
"Spottail mantis squillid - Squilla mantis","Italy",2008,"Italy",690392,39428779,5973,6601.16842457726
"Spottail mantis squillid - Squilla mantis","Italy",2009,"Italy",690392,39747782,6464,6149.09993811881
"Spottail mantis squillid - Squilla mantis","Italy",2010,"Italy",690392,36203567,6466,5599.06696566656
"Spottail mantis squillid - Squilla mantis","Italy",2011,"Italy",690392,35899656,5428,6613.79071481209
"Spottail mantis squillid - Squilla mantis","Italy",2012,"Italy",690392,29450168,4751,6198.73037255315
"Spottail mantis squillid - Squilla mantis","Italy",2013,"Italy",690392,28345971,4970,5703.41468812877
"Spottail mantis squillid - Squilla mantis","Slovenia",2006,"Slovenia",690392,11005,2,5502.5
"Spottail mantis squillid - Squilla mantis","Slovenia",2007,"Slovenia",690392,30433,7,4347.57142857143
"Spottail mantis squillid - Squilla mantis","Slovenia",2008,"Slovenia",690392,25110,6,4185
"Spottail mantis squillid - Squilla mantis","Slovenia",2009,"Slovenia",690392,15768,4,3942
"Spottail mantis squillid - Squilla mantis","Slovenia",2010,"Slovenia",690392,31435,5,6287
"Spottail mantis squillid - Squilla mantis","Slovenia",2011,"Slovenia",690392,22118,4,5529.5
"Spottail mantis squillid - Squilla mantis","Slovenia",2012,"Slovenia",690392,5193,1,5193
"Spottail mantis squillid - Squilla mantis","Slovenia",2013,"Slovenia",690392,3248,1,3248
"Spottail mantis squillid - Squilla mantis","Spain",2007,"Spain",690392,5216651,1116,4674.41845878136
"Spottail mantis squillid - Squilla mantis","Spain",2008,"Spain",690392,4964581,1082,4588.33733826248
"Spottail mantis squillid - Squilla mantis","Spain",2009,"Spain",690392,4158584,1182,3518.26057529611
"Spottail mantis squillid - Squilla mantis","Spain",2010,"Spain",690392,4937143,1207,4090.42502071251
"Spottail mantis squillid - Squilla mantis","Spain",2011,"Spain",690392,4714039,1093,4312.93595608417
"Spottail mantis squillid - Squilla mantis","Spain",2012,"Spain",690392,2732473,731,3737.99316005472
"Spottail mantis squillid - Squilla mantis","Spain",2013,"Spain",690392,2603732,779,3342.40308087291
"Spotted catfish - Arius maculatus","Denmark",2001,"Iceland",501682,577,1,577
"Spotted catfish - Arius maculatus","European Free Trade Association (CH, IS, LI, NO)",2001,"Iceland",501682,1836344,1174,1564.17717206133
"Spotted catfish - Arius maculatus","European Free Trade Association (CH, IS, LI, NO)",2002,"Iceland",501682,1604773,984,1630.8668699187
"Spotted catfish - Arius maculatus","European Free Trade Association (CH, IS, LI, NO)",2003,"Iceland",501682,1897525,1310,1448.49236641221
"Spotted catfish - Arius maculatus","European Free Trade Association (CH, IS, LI, NO)",2004,"Iceland",501682,2902688,2175,1334.5691954023
"Spotted catfish - Arius maculatus","European Free Trade Association (CH, IS, LI, NO)",2005,"Iceland",501682,3272507,2307,1418.51192024274
"Spotted catfish - Arius maculatus","European Free Trade Association (CH, IS, LI, NO)",2006,"Iceland",501682,3737974,2554,1463.57635082224
"Spotted catfish - Arius maculatus","European Free Trade Association (CH, IS, LI, NO)",2007,"Iceland",501682,2866221,1868,1534.3795503212
"Spotted catfish - Arius maculatus","European Free Trade Association (CH, IS, LI, NO)",2008,"Iceland",501682,1899014,1323,1435.38473167045
"Spotted catfish - Arius maculatus","European Free Trade Association (CH, IS, LI, NO)",2009,"Iceland",501682,2530391,1580,1601.51329113924
"Spotted catfish - Arius maculatus","European Free Trade Association (CH, IS, LI, NO)",2010,"Iceland",501682,2108344,1327,1588.80482290882
"Spotted catfish - Arius maculatus","European Free Trade Association (CH, IS, LI, NO)",2011,"Iceland",501682,2543084,1196,2126.32441471572
"Spotted catfish - Arius maculatus","European Free Trade Association (CH, IS, LI, NO)",2012,"Iceland",501682,2906552,1452,2001.75757575758
"Spotted catfish - Arius maculatus","Germany (including ex-GDR from 1991)",2011,"Iceland",501682,10033,6,1672.16666666667
"Spotted catfish - Arius maculatus","Iceland",2001,"Iceland",501682,1836344,1174,1564.17717206133
"Spotted catfish - Arius maculatus","Iceland",2002,"Iceland",501682,1604773,984,1630.8668699187
"Spotted catfish - Arius maculatus","Iceland",2003,"Iceland",501682,1868755,1291,1447.5251742835
"Spotted catfish - Arius maculatus","Iceland",2004,"Iceland",501682,2902688,2175,1334.5691954023
"Spotted catfish - Arius maculatus","Iceland",2005,"Iceland",501682,3272507,2307,1418.51192024274
"Spotted catfish - Arius maculatus","Iceland",2006,"Iceland",501682,3737974,2554,1463.57635082224
"Spotted catfish - Arius maculatus","Iceland",2007,"Iceland",501682,2866221,1868,1534.3795503212
"Spotted catfish - Arius maculatus","Iceland",2008,"Iceland",501682,1899014,1323,1435.38473167045
"Spotted catfish - Arius maculatus","Iceland",2009,"Iceland",501682,2530391,1580,1601.51329113924
"Spotted catfish - Arius maculatus","Iceland",2010,"Iceland",501682,2108344,1327,1588.80482290882
"Spotted catfish - Arius maculatus","Iceland",2011,"Iceland",501682,2543084,1196,2126.32441471572
"Spotted catfish - Arius maculatus","Iceland",2012,"Iceland",501682,2906552,1452,2001.75757575758
"Spotted catfish - Arius maculatus","Norway",2003,"Iceland",501682,28770,19,1514.21052631579
"Spotted catfish - Arius maculatus","United Kingdom",2004,"Iceland",501682,1713,1,1713
"Spotted flounder - Citharus linguatula","Spain",2013,"Spain",604943,891825,242,3685.22727272727
"Spotted ray - Raja montagui","Belgium",2008,"Belgium",604329,195728,108,1812.2962962963
"Spotted ray - Raja montagui","Belgium",2008,"Netherlands",604329,14151,7,2021.57142857143
"Spotted ray - Raja montagui","Belgium",2008,"United Kingdom",604329,13706,8,1713.25
"Spotted ray - Raja montagui","Belgium",2009,"Belgium",604329,186144,92,2023.30434782609
"Spotted ray - Raja montagui","Belgium",2009,"Netherlands",604329,32773,13,2521
"Spotted ray - Raja montagui","Belgium",2009,"United Kingdom",604329,178070,86,2070.58139534884
"Spotted ray - Raja montagui","Belgium",2010,"Belgium",604329,168484,81,2080.04938271605
"Spotted ray - Raja montagui","Belgium",2010,"Netherlands",604329,59763,20,2988.15
"Spotted ray - Raja montagui","Belgium",2010,"United Kingdom",604329,551130,84,6561.07142857143
"Spotted ray - Raja montagui","Belgium",2011,"Belgium",604329,309986,150,2066.57333333333
"Spotted ray - Raja montagui","Belgium",2011,"Netherlands",604329,41295,15,2753
"Spotted ray - Raja montagui","Belgium",2011,"United Kingdom",604329,313972,165,1902.86060606061
"Spotted ray - Raja montagui","Belgium",2012,"Belgium",604329,166987,76,2197.19736842105
"Spotted ray - Raja montagui","Belgium",2012,"Netherlands",604329,24355,10,2435.5
"Spotted ray - Raja montagui","Belgium",2012,"United Kingdom",604329,217383,115,1890.28695652174
"Spotted ray - Raja montagui","Belgium",2013,"Netherlands",604329,2924,1,2924
"Spotted ray - Raja montagui","Belgium",2013,"United Kingdom",604329,6282,3,2094
"Spotted ray - Raja montagui","Denmark",2008,"Netherlands",604329,1306,1,1306
"Spotted ray - Raja montagui","Denmark",2010,"Netherlands",604329,14131,5,2826.2
"Spotted ray - Raja montagui","European Free Trade Association (CH, IS, LI, NO)",2009,"Netherlands",604329,2521,1,2521
"Spotted ray - Raja montagui","European Free Trade Association (CH, IS, LI, NO)",2010,"Netherlands",604329,1472,1,1472
"Spotted ray - Raja montagui","France",2007,"France",604329,2356851,844,2792.47748815166
"Spotted ray - Raja montagui","France",2008,"France",604329,2211446,836,2645.27033492823
"Spotted ray - Raja montagui","France",2009,"France",604329,2492563,913,2730.07995618839
"Spotted ray - Raja montagui","France",2010,"France",604329,1439244.5,552.5,2604.96742081448
"Spotted ray - Raja montagui","France",2011,"France",604329,3109582,1037,2998.63259402122
"Spotted ray - Raja montagui","France",2012,"France",604329,2953206,1221,2418.67813267813
"Spotted ray - Raja montagui","France",2012,"United Kingdom",604329,5087,4,1271.75
"Spotted ray - Raja montagui","France",2013,"France",604329,3786794,1055,3589.37819905213
"Spotted ray - Raja montagui","France",2013,"United Kingdom",604329,21603,20,1080.15
"Spotted ray - Raja montagui","Germany (including ex-GDR from 1991)",2008,"Netherlands",604329,11974,6,1995.66666666667
"Spotted ray - Raja montagui","Germany (including ex-GDR from 1991)",2009,"Netherlands",604329,23697,9,2633
"Spotted ray - Raja montagui","Germany (including ex-GDR from 1991)",2010,"Netherlands",604329,30618,10,3061.8
"Spotted ray - Raja montagui","Germany (including ex-GDR from 1991)",2011,"Netherlands",604329,21322,8,2665.25
"Spotted ray - Raja montagui","Germany (including ex-GDR from 1991)",2012,"Netherlands",604329,15408,6,2568
"Spotted ray - Raja montagui","Germany (including ex-GDR from 1991)",2013,"Netherlands",604329,8671,4,2167.75
"Spotted ray - Raja montagui","Malta",2011,"Malta",604329,4797,2,2398.5
"Spotted ray - Raja montagui","Malta",2012,"Malta",604329,1028,1,1028
"Spotted ray - Raja montagui","Malta",2013,"Malta",604329,1838,1,1838
"Spotted ray - Raja montagui","Netherlands",2008,"Netherlands",604329,601287,276,2178.57608695652
"Spotted ray - Raja montagui","Netherlands",2009,"Netherlands",604329,541259,215,2517.48372093023
"Spotted ray - Raja montagui","Netherlands",2010,"Netherlands",604329,587034,199,2949.91959798995
"Spotted ray - Raja montagui","Netherlands",2011,"Netherlands",604329,263962,98,2693.48979591837
"Spotted ray - Raja montagui","Netherlands",2012,"Netherlands",604329,454349,183,2482.78142076503
"Spotted ray - Raja montagui","Netherlands",2013,"Netherlands",604329,307200,132,2327.27272727273
"Spotted ray - Raja montagui","Norway",2009,"Netherlands",604329,2521,1,2521
"Spotted ray - Raja montagui","Norway",2010,"Netherlands",604329,1472,1,1472
"Spotted ray - Raja montagui","Portugal",2007,"Portugal",604329,323250,125,2586
"Spotted ray - Raja montagui","Portugal",2008,"Portugal",604329,406944,156,2608.61538461538
"Spotted ray - Raja montagui","Portugal",2009,"Portugal",604329,330109,135,2445.25185185185
"Spotted ray - Raja montagui","Portugal",2010,"Portugal",604329,208996.1,94.7,2206.92819429778
"Spotted ray - Raja montagui","Portugal",2011,"Portugal",604329,165758,79,2098.20253164557
"Spotted ray - Raja montagui","Portugal",2011,"Spain",604329,9636,5,1927.2
