Species,Year,Pounds,Tonnes..ConvertPounds.,LandedValue,ObservedPrice,FishingEntityName,FishingEntityID,TaxonKey
"TUNA, BLUEFIN",1989,"2,620,235","1,189","21,301,051",17922.35387,USA,187,600147
"TUNA, BLUEFIN",1961,"2,367,200","1,074","133,583",124.4086278,USA,187,600147
"TUNA, BLUEFIN",1966,"2,480,200","1,125","264,338",234.9671537,USA,187,600147
"TUNA, BLUEFIN",1964,"6,440,846","2,922","480,402",164.4357149,USA,187,600147
"TUNA, BLUEFIN",1980,"3,292,700","1,494","3,997,292",2676.381198,USA,187,600147
"TUNA, BLUEFIN",2001,"2,708,390","1,229","17,750,121",14448.55368,USA,187,600147
"TUNA, BLUEFIN",1967,"4,277,000","1,940","330,998",170.6162447,USA,187,600147
"TUNA, BLUEFIN",1996,"2,024,528",918,"16,788,730",18282.19415,USA,187,600147
"TUNA, BLUEFIN",1983,"2,857,794","1,296","7,944,460",6128.690953,USA,187,600147
"TUNA, BLUEFIN",1977,"3,987,300","1,809","1,930,855",1067.591255,USA,187,600147
"TUNA, BLUEFIN",1954,"1,427,700",648,"109,395",168.9253287,USA,187,600147
"TUNA, BLUEFIN",2010,"1,355,852",615,"9,143,499",14867.3784,USA,187,600147
"TUNA, BLUEFIN",1984,"2,867,876","1,301","8,927,438",6862.790361,USA,187,600147
"TUNA, BLUEFIN",2007,"543,662",247,"3,518,450",14267.78856,USA,187,600147
"TUNA, BLUEFIN",1972,"4,415,000","2,003","749,545",374.2840007,USA,187,600147
"TUNA, BLUEFIN",1960,"1,403,600",637,"81,047",127.2998359,USA,187,600147
"TUNA, BLUEFIN",1968,"1,778,500",807,"211,741",262.4734319,USA,187,600147
"TUNA, BLUEFIN",1997,"2,256,919","1,024","16,624,221",16239.01154,USA,187,600147
"TUNA, BLUEFIN",1988,"2,019,704",916,"15,395,476",16805.04404,USA,187,600147
"TUNA, BLUEFIN",1956,"458,100",208,"85,629",412.0926228,USA,187,600147
"TUNA, BLUEFIN",1952,"565,500",257,"58,788",229.1871878,USA,187,600147
"TUNA, BLUEFIN",2006,"541,870",246,"3,110,234",12654.12781,USA,187,600147
"TUNA, BLUEFIN",1975,"4,887,100","2,217","1,788,454",806.7905602,USA,187,600147
"TUNA, BLUEFIN",1971,"5,128,800","2,326","890,922",382.9642013,USA,187,600147
"TUNA, BLUEFIN",1986,"771,102",350,"2,412,328",6896.977158,USA,187,600147
"TUNA, BLUEFIN PACIFIC",1992,"2,396,583","1,087","1,129,626",1039.145748,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1998,"4,333,304","1,966","3,218,471",1637.437386,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1953,"9,772,800","4,433","1,550,380",349.7465231,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1959,"15,194,400","6,892","1,875,526",272.128353,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1973,"20,458,500","9,280","4,786,961",515.846348,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1965,"16,020,100","7,267","2,090,953",287.7486586,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1990,"2,040,018",925,"1,149,302",1242.036682,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1958,"30,719,400","13,934","4,029,336",289.1711849,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1993,"1,231,695",559,"752,304",1346.556101,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1987,"1,814,041",823,"2,057,394",2500.372017,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1970,"8,655,300","3,926","1,595,791",406.4696704,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1962,"31,200,000","14,152","4,367,589",308.6181254,USA,187,614290
"TUNA, BLUEFIN PACIFIC",2007,"98,626",45,"57,942",1295.198466,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1957,"20,314,500","9,215","2,416,791",262.2812332,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1982,"5,315,917","2,411","2,715,102",1126.009923,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1974,"11,605,800","5,264","3,294,635",625.8445649,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1951,"3,862,400","1,752","604,027",344.7730914,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1985,"7,170,109","3,252","2,817,613",866.3429467,USA,187,614290
"TUNA, BLUEFIN PACIFIC",2003,"73,457",33,"65,857",1976.5282,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1999,"433,255",197,"1,212,235",6168.47054,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1986,"10,431,044","4,731","4,636,700",979.9760897,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1955,"13,609,200","6,173","1,940,757",314.3929684,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1995,"1,623,458",736,"2,147,526",2916.296203,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1994,"2,113,042",958,"2,783,100",2903.721374,USA,187,614290
"TUNA, BLUEFIN PACIFIC",2002,"20,925",9,"32,178",3390.219676,USA,187,614290
"TUNA, BLUEFIN PACIFIC",2005,"455,680",207,"136,622",660.9900629,USA,187,614290
"TUNA, BLUEFIN PACIFIC",2009,"914,774",415,"442,993",1067.621499,USA,187,614290
"TUNA, BLUEFIN PACIFIC",2000,"696,597",316,"662,803",2097.669797,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1979,"13,471,135","6,110","6,154,056",1007.143873,USA,187,614290
"TUNA, BLUEFIN PACIFIC",2010,"2,782",1,"6,137",4863.324598,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1967,"13,735,600","6,230","1,667,484",267.6383229,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1983,"1,699,346",771,"1,087,908",1411.382136,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1991,"233,908",106,"151,372",1426.706806,USA,187,614290
"TUNA, BLUEFIN PACIFIC",2006,"1,683",1,"3,776",4946.319085,USA,187,614290
"TUNA, BLUEFIN PACIFIC",2004,"22,160",10,"38,280",3808.346298,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1968,"12,936,300","5,868","1,955,833",333.3158381,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1984,"1,400,998",635,"904,958",1424.049769,USA,187,614290
"TUNA, BLUEFIN PACIFIC",2008,"1,862",1,"3,333",3946.298173,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1976,"18,789,500","8,523","5,615,866",658.9246773,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1996,"10,394,371","4,715","5,075,455",1076.492547,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1988,"1,771,706",804,"2,070,412",2576.317477,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1972,"24,877,700","11,284","5,311,655",470.7105067,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1961,"20,882,700","9,472","2,704,813",285.5517691,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1969,"15,234,700","6,910","2,405,078",348.0402874,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1978,"9,662,179","4,383","4,108,008",937.3255626,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1960,"11,952,500","5,422","1,456,559",268.6603574,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1975,"16,360,800","7,421","4,014,816",540.9976392,USA,187,614290
"TUNA, BLUEFIN PACIFIC",2001,"433,225",197,"494,522",2516.55465,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1954,"21,024,800","9,537","3,553,470",372.6104576,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1997,"5,011,126","2,273","3,550,472",1562.014383,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1980,"5,370,999","2,436","3,269,078",1341.851546,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1966,"35,178,800","15,957","5,166,058",323.7520419,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1950,"2,761,800","1,253","425,391",339.570795,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1963,"30,353,400","13,768","3,392,107",246.374898,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1989,"2,246,079","1,019","1,271,604",1248.133723,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1952,"4,576,700","2,076","733,224",353.1982034,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1956,"12,626,000","5,727","1,649,587",288.033963,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1964,"23,171,200","10,510","2,826,593",268.9360443,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1981,"1,932,748",877,"1,271,006",1449.7951,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1971,"17,250,900","7,825","3,538,302",452.1862994,USA,187,614290
"TUNA, BLUEFIN PACIFIC",1977,"6,942,400","3,149","2,813,278",893.3821618,USA,187,614290
"TUNA, KAWAKAWA",2003,"3,924",2,"4,019",2257.996513,USA,187,600096
"TUNA, KAWAKAWA",2010,"2,344",1,"5,271",4957.579283,USA,187,600096
"TUNA, KAWAKAWA",2002,"8,839",4,"8,719",2174.692232,USA,187,600096
"TUNA, KAWAKAWA",2009,"5,340",2,"12,105",4997.55746,USA,187,600096
"TUNA, KAWAKAWA",2005,"3,342",2,"4,845",3196.109097,USA,187,600096
"TUNA, KAWAKAWA",2008,"2,444",1,"4,624",4171.102702,USA,187,600096
"TUNA, KAWAKAWA",2007,"2,548",1,"3,949",3416.818969,USA,187,600096
"TUNA, KAWAKAWA",2006,"2,920",1,"5,325",4020.416254,USA,187,600096
"TUNA, KAWAKAWA",2004,"3,293",1,"4,713",3155.294994,USA,187,600096
"TUNA, LITTLE TUNNY",2009,"778,380",353,"278,597",789.0763491,USA,187,600097
"TUNA, LITTLE TUNNY",1958,"13,500",6,605,98.79975453,USA,187,600097
"TUNA, LITTLE TUNNY",1993,"845,501",384,"704,508",1836.986916,USA,187,600097
"TUNA, LITTLE TUNNY",2010,"1,096,918",498,"372,989",749.6458141,USA,187,600097
"TUNA, LITTLE TUNNY",1987,"167,323",76,"25,148",331.3462566,USA,187,600097
"TUNA, LITTLE TUNNY",1967,"15,000",7,"1,199",176.2228349,USA,187,600097
"TUNA, LITTLE TUNNY",1999,"1,014,168",460,"532,583",1157.741646,USA,187,600097
"TUNA, LITTLE TUNNY",1970,"254,400",115,"25,415",220.2456129,USA,187,600097
"TUNA, LITTLE TUNNY",1961,"3,100",1,167,118.7651541,USA,187,600097
"TUNA, LITTLE TUNNY",1985,"188,389",85,"47,979",561.4743365,USA,187,600097
"TUNA, LITTLE TUNNY",1959,"179,200",81,"5,776",71.05971129,USA,187,600097
"TUNA, LITTLE TUNNY",1973,"13,500",6,"1,436",234.5065248,USA,187,600097
"TUNA, LITTLE TUNNY",2006,"634,968",288,"202,720",703.8482221,USA,187,600097
"TUNA, LITTLE TUNNY",2000,"475,280",216,"127,192",589.9898176,USA,187,600097
"TUNA, LITTLE TUNNY",1990,"261,857",119,"161,918",1363.217656,USA,187,600097
"TUNA, LITTLE TUNNY",1998,"664,629",301,"177,672",589.3509168,USA,187,600097
"TUNA, LITTLE TUNNY",1978,"69,180",31,"15,247",485.8901578,USA,187,600097
"TUNA, LITTLE TUNNY",1996,"517,440",235,"154,091",656.5254028,USA,187,600097
"TUNA, LITTLE TUNNY",2008,"557,866",253,"202,318",799.5375943,USA,187,600097
"TUNA, LITTLE TUNNY",1994,"379,560",172,"86,608",503.0507852,USA,187,600097
"TUNA, LITTLE TUNNY",1963,"11,900",5,676,125.2373859,USA,187,600097
"TUNA, LITTLE TUNNY",1951,"371,500",169,"8,088",47.99727528,USA,187,600097
"TUNA, LITTLE TUNNY",1979,"20,429",9,"16,687",1800.79973,USA,187,600097
"TUNA, LITTLE TUNNY",1974,"20,100",9,"3,031",332.4483168,USA,187,600097
"TUNA, LITTLE TUNNY",1962,"16,700",8,709,93.59745143,USA,187,600097
"TUNA, LITTLE TUNNY",1956,"88,000",40,"3,711",92.96993806,USA,187,600097
"TUNA, LITTLE TUNNY",1957,"32,500",15,"1,398",94.83269001,USA,187,600097
"TUNA, LITTLE TUNNY",2001,"808,724",367,"438,896",1196.452746,USA,187,600097
"TUNA, LITTLE TUNNY",1995,"591,747",268,"131,711",490.7047271,USA,187,600097
"TUNA, LITTLE TUNNY",1992,"1,227,874",557,"991,765",1780.693748,USA,187,600097
"TUNA, LITTLE TUNNY",1997,"1,002,329",455,"324,585",713.9247031,USA,187,600097
"TUNA, LITTLE TUNNY",2003,"1,449,306",657,"443,537",674.6896127,USA,187,600097
"TUNA, LITTLE TUNNY",1988,"362,046",164,"43,211",263.1266417,USA,187,600097
"TUNA, LITTLE TUNNY",1982,"114,533",52,"49,451",951.8723274,USA,187,600097
"TUNA, LITTLE TUNNY",1984,"158,725",72,"30,529",424.0348025,USA,187,600097
"TUNA, LITTLE TUNNY",1965,"22,400",10,"1,047",103.0464234,USA,187,600097
"TUNA, LITTLE TUNNY",1991,"319,822",145,"109,366",753.8904693,USA,187,600097
"TUNA, LITTLE TUNNY",1953,"68,300",31,"3,140",101.3545393,USA,187,600097
"TUNA, LITTLE TUNNY",2005,"445,908",202,"118,080",583.8016792,USA,187,600097
"TUNA, LITTLE TUNNY",1986,"141,076",64,"54,931",858.4176277,USA,187,600097
"TUNA, LITTLE TUNNY",1983,"245,164",111,"58,912",529.7626401,USA,187,600097
"TUNA, LITTLE TUNNY",1964,"3,800",2,182,105.5898203,USA,187,600097
"TUNA, LITTLE TUNNY",1955,"106,200",48,"4,151",86.17126651,USA,187,600097
"TUNA, LITTLE TUNNY",1972,"9,900",4,959,213.5588984,USA,187,600097
"TUNA, LITTLE TUNNY",2004,"481,291",218,"123,808",567.1203442,USA,187,600097
"TUNA, LITTLE TUNNY",1969,"15,200",7,940,136.3385042,USA,187,600097
"TUNA, LITTLE TUNNY",1977,"23,400",11,"4,159",391.8386959,USA,187,600097
"TUNA, LITTLE TUNNY",2002,"892,782",405,"194,492",480.2756585,USA,187,600097
"TUNA, LITTLE TUNNY",1954,"71,100",32,"3,047",94.47939703,USA,187,600097
"TUNA, LITTLE TUNNY",1976,"12,200",6,"1,268",229.1361873,USA,187,600097
"TUNA, LITTLE TUNNY",2007,"716,942",325,"220,795",678.9526235,USA,187,600097
"TUNA, LITTLE TUNNY",1981,"170,880",78,"64,220",828.5397049,USA,187,600097
"TUNA, LITTLE TUNNY",1966,"50,500",23,"4,875",212.8224808,USA,187,600097
"TUNA, LITTLE TUNNY",1980,"136,185",62,"33,039",534.8498499,USA,187,600097
"TUNA, LITTLE TUNNY",1989,"221,548",100,"42,482",422.7380894,USA,187,600097
"TUNA, LITTLE TUNNY",1968,"12,500",6,857,151.148927,USA,187,600097
"TUNA, LITTLE TUNNY",1950,"295,900",134,"10,865",80.95040482,USA,187,600097
"TUNA, LITTLE TUNNY",1960,"14,900",7,781,115.5577361,USA,187,600097
"TUNA, LITTLE TUNNY",1975,"5,000",2,517,227.9579791,USA,187,600097
"TUNA, LITTLE TUNNY",1952,"746,800",339,"29,872",88.18490487,USA,187,600097
"TUNA, LITTLE TUNNY",1971,"8,000",4,640,176.3698097,USA,187,600097
"TUNA, SKIPJACK",1995,"17,233,303","7,817","6,818,641",872.2953574,USA,187,600107
"TUNA, SKIPJACK",1993,"12,524,647","5,681","6,136,401",1080.146088,USA,187,600107
"TUNA, SKIPJACK",2004,"1,569,564",712,"1,268,728",1782.065879,USA,187,600107
"TUNA, SKIPJACK",1984,"87,925,183","39,882","33,601,438",842.5173291,USA,187,600107
"TUNA, SKIPJACK",1961,"65,402,800","29,666","7,218,689",243.3303325,USA,187,600107
"TUNA, SKIPJACK",1959,"98,482,800","44,671","10,424,562",233.362833,USA,187,600107
"TUNA, SKIPJACK",1956,"123,717,500","56,117","14,189,902",252.8613895,USA,187,600107
"TUNA, SKIPJACK",1997,"15,878,189","7,202","8,716,150",1210.202339,USA,187,600107
"TUNA, SKIPJACK",1958,"123,371,100","55,960","14,238,310",254.4364144,USA,187,600107
"TUNA, SKIPJACK",1973,"30,202,700","13,700","6,803,550",496.6198465,USA,187,600107
"TUNA, SKIPJACK",2008,"917,855",416,"1,193,589",2866.916137,USA,187,600107
"TUNA, SKIPJACK",1966,"51,176,400","23,213","6,769,590",291.6264383,USA,187,600107
"TUNA, SKIPJACK",1957,"90,821,700","41,196","9,990,981",242.5229073,USA,187,600107
"TUNA, SKIPJACK",1982,"97,912,939","44,413","44,051,987",991.8812372,USA,187,600107
"TUNA, SKIPJACK",1978,"140,177,467","63,583","53,865,133",847.1567741,USA,187,600107
"TUNA, SKIPJACK",2002,"1,470,759",667,"1,334,639",2000.582918,USA,187,600107
"TUNA, SKIPJACK",2003,"2,107,130",956,"1,496,473",1565.711764,USA,187,600107
"TUNA, SKIPJACK",2009,"734,905",333,"1,025,498",3076.365094,USA,187,600107
"TUNA, SKIPJACK",2005,"2,121,762",962,"1,431,363",1487.261649,USA,187,600107
"TUNA, SKIPJACK",1976,"128,908,227","58,472","34,462,435",589.385686,USA,187,600107
"TUNA, SKIPJACK",1964,"68,325,800","30,992","6,819,915",220.0536092,USA,187,600107
"TUNA, SKIPJACK",2001,"1,905,406",864,"2,174,817",2516.340747,USA,187,600107
"TUNA, SKIPJACK",1991,"11,796,514","5,351","5,864,910",1096.079169,USA,187,600107
"TUNA, SKIPJACK",1996,"14,296,941","6,485","6,946,515",1071.169288,USA,187,600107
"TUNA, SKIPJACK",1994,"6,025,616","2,733","3,848,793",1408.177374,USA,187,600107
"TUNA, SKIPJACK",1960,"46,303,700","21,003","4,790,874",228.1042163,USA,187,600107
"TUNA, SKIPJACK",1985,"12,816,390","5,813","5,541,892",953.2934368,USA,187,600107
"TUNA, SKIPJACK",1988,"24,542,858","11,132","14,901,249",1338.541365,USA,187,600107
"TUNA, SKIPJACK",1967,"111,202,500","50,441","11,268,400",223.39938,USA,187,600107
"TUNA, SKIPJACK",1989,"13,385,099","6,071","7,607,732",1253.048488,USA,187,600107
"TUNA, SKIPJACK",1963,"100,896,300","45,766","10,688,422",233.5460957,USA,187,600107
"TUNA, SKIPJACK",1953,"122,978,400","55,782","16,943,548",303.7454481,USA,187,600107
"TUNA, SKIPJACK",1979,"113,991,492","51,706","42,551,942",822.9646993,USA,187,600107
"TUNA, SKIPJACK",1965,"84,764,700","38,449","8,893,988",231.3213772,USA,187,600107
"TUNA, SKIPJACK",1972,"37,201,700","16,874","7,327,636",434.2455342,USA,187,600107
"TUNA, SKIPJACK",1975,"74,506,600","33,796","17,157,021",507.6698792,USA,187,600107
"TUNA, SKIPJACK",1983,"113,520,151","51,492","42,790,930",831.0229634,USA,187,600107
"TUNA, SKIPJACK",1992,"8,452,479","3,834","4,361,471",1137.583143,USA,187,600107
"TUNA, SKIPJACK",1968,"59,527,800","27,001","7,810,002",289.2448081,USA,187,600107
"TUNA, SKIPJACK",1987,"15,924,913","7,223","7,937,756",1098.891808,USA,187,600107
"TUNA, SKIPJACK",2007,"740,122",336,"804,516",2396.434876,USA,187,600107
"TUNA, SKIPJACK",1962,"92,805,600","42,096","11,928,388",283.3621465,USA,187,600107
"TUNA, SKIPJACK",1999,"10,323,254","4,683","5,223,861",1115.601935,USA,187,600107
"TUNA, SKIPJACK",1952,"85,016,200","38,563","10,928,919",283.4064809,USA,187,600107
"TUNA, SKIPJACK",1986,"5,106,764","2,316","3,286,409",1418.763747,USA,187,600107
"TUNA, SKIPJACK",1971,"102,482,500","46,485","18,827,979",405.0309899,USA,187,600107
"TUNA, SKIPJACK",2000,"3,379,839","1,533","2,551,876",1664.553713,USA,187,600107
"TUNA, SKIPJACK",1954,"153,756,200","69,743","23,344,907",334.7293317,USA,187,600107
"TUNA, SKIPJACK",1970,"76,890,100","34,877","12,148,075",348.3142948,USA,187,600107
"TUNA, SKIPJACK",1981,"134,586,662","61,047","71,125,138",1165.07896,USA,187,600107
"TUNA, SKIPJACK",1974,"61,103,000","27,716","16,547,187",597.0296514,USA,187,600107
"TUNA, SKIPJACK",1980,"175,329,110","79,528","89,710,031",1128.031527,USA,187,600107
"TUNA, SKIPJACK",1955,"101,837,600","46,193","13,687,556",296.3138919,USA,187,600107
"TUNA, SKIPJACK",1969,"46,026,900","20,877","6,175,390",295.7923408,USA,187,600107
"TUNA, SKIPJACK",1950,"126,786,100","57,509","18,130,439",315.2614992,USA,187,600107
"TUNA, SKIPJACK",1951,"116,599,000","52,888","16,655,070",314.9095969,USA,187,600107
"TUNA, SKIPJACK",1977,"84,483,100","38,321","29,294,875",764.4622904,USA,187,600107
"TUNA, SKIPJACK",2010,"304,462",138,"553,795",4010.05375,USA,187,600107
"TUNA, SKIPJACK",2006,"975,754",443,"1,238,292",2797.802065,USA,187,600107
"TUNA, SKIPJACK",1998,"14,025,619","6,362","6,645,544",1044.582534,USA,187,600107
"TUNA, SKIPJACK",1990,"7,123,645","3,231","6,248,441",1933.764861,USA,187,600107
"TUNA, YELLOWFIN",1961,"191,854,000","87,024","24,438,767",280.8294775,USA,187,600143
"TUNA, YELLOWFIN",1984,"87,396,771","39,643","45,759,949",1154.315172,USA,187,600143
"TUNA, YELLOWFIN",1974,"252,798,200","114,667","72,710,630",634.1006374,USA,187,600143
"TUNA, YELLOWFIN",1958,"124,352,900","56,406","16,805,281",297.9367804,USA,187,600143
"TUNA, YELLOWFIN",1997,"22,789,948","10,337","34,171,543",3305.639693,USA,187,600143
"TUNA, YELLOWFIN",1952,"179,230,900","81,298","28,338,201",348.5729246,USA,187,600143
"TUNA, YELLOWFIN",2010,"4,494,500","2,039","12,899,865",6327.58576,USA,187,600143
"TUNA, YELLOWFIN",1978,"195,226,125","88,553","81,296,064",918.0489638,USA,187,600143
"TUNA, YELLOWFIN",1959,"108,615,300","49,267","14,099,647",286.1880484,USA,187,600143
"TUNA, YELLOWFIN",1960,"189,306,800","85,868","23,566,388",274.448631,USA,187,600143
"TUNA, YELLOWFIN",2008,"5,949,308","2,699","17,165,948",6361.149446,USA,187,600143
"TUNA, YELLOWFIN",1950,"187,889,500","85,225","28,823,213",338.2004179,USA,187,600143
"TUNA, YELLOWFIN",1962,"124,057,300","56,271","18,756,392",333.3198942,USA,187,600143
"TUNA, YELLOWFIN",2004,"9,398,510","4,263","21,749,258",5101.75615,USA,187,600143
"TUNA, YELLOWFIN",1993,"20,150,897","9,140","32,545,893",3560.705608,USA,187,600143
"TUNA, YELLOWFIN",1971,"156,668,700","71,064","32,663,239",459.6330703,USA,187,600143
"TUNA, YELLOWFIN",1963,"110,038,800","49,913","14,585,763",292.2251339,USA,187,600143
"TUNA, YELLOWFIN",2002,"9,162,495","4,156","20,846,275",5015.901176,USA,187,600143
"TUNA, YELLOWFIN",1956,"151,254,500","68,608","20,410,208",297.4906946,USA,187,600143
"TUNA, YELLOWFIN",2000,"13,824,655","6,271","30,894,596",4926.77215,USA,187,600143
"TUNA, YELLOWFIN",1979,"204,764,612","92,880","89,457,562",963.1555128,USA,187,600143
"TUNA, YELLOWFIN",1955,"123,208,100","55,886","18,868,987",337.6319868,USA,187,600143
"TUNA, YELLOWFIN",1966,"132,611,200","60,151","23,692,299",393.8775785,USA,187,600143
"TUNA, YELLOWFIN",1972,"247,995,800","112,489","54,669,445",485.9981305,USA,187,600143
"TUNA, YELLOWFIN",2005,"7,533,926","3,417","18,308,832",5357.640254,USA,187,600143
"TUNA, YELLOWFIN",1991,"21,513,350","9,758","26,917,513",2758.424796,USA,187,600143
"TUNA, YELLOWFIN",2003,"9,074,032","4,116","21,438,943",5208.795685,USA,187,600143
"TUNA, YELLOWFIN",1953,"133,340,400","60,482","21,313,013",352.3849531,USA,187,600143
"TUNA, YELLOWFIN",1994,"21,743,742","9,863","28,778,305",2917.86493,USA,187,600143
"TUNA, YELLOWFIN",2001,"10,097,714","4,580","21,954,169",4793.229202,USA,187,600143
"TUNA, YELLOWFIN",1975,"240,414,600","109,050","63,105,253",578.6806139,USA,187,600143
"TUNA, YELLOWFIN",1992,"22,832,414","10,357","33,582,356",3242.601581,USA,187,600143
"TUNA, YELLOWFIN",1985,"40,647,052","18,437","23,281,843",1262.765077,USA,187,600143
"TUNA, YELLOWFIN",1954,"119,416,800","54,167","20,576,081",379.8669336,USA,187,600143
"TUNA, YELLOWFIN",1986,"59,605,043","27,036","35,312,601",1306.113629,USA,187,600143
"TUNA, YELLOWFIN",1981,"171,122,463","77,620","103,264,607",1330.38927,USA,187,600143
"TUNA, YELLOWFIN",1957,"137,906,400","62,553","18,274,493",292.1427916,USA,187,600143
"TUNA, YELLOWFIN",1996,"17,919,939","8,128","27,934,101",3436.627267,USA,187,600143
"TUNA, YELLOWFIN",1976,"283,042,100","128,386","83,695,434",651.9060138,USA,187,600143
"TUNA, YELLOWFIN",2006,"7,425,580","3,368","19,137,373",5681.803366,USA,187,600143
"TUNA, YELLOWFIN",1980,"190,333,992","86,334","109,837,713",1272.240992,USA,187,600143
"TUNA, YELLOWFIN",1977,"199,476,600","90,481","77,395,626",855.3792671,USA,187,600143
"TUNA, YELLOWFIN",1999,"12,823,391","5,817","20,999,133",3610.212279,USA,187,600143
"TUNA, YELLOWFIN",1988,"66,522,805","30,174","66,155,709",2192.456747,USA,187,600143
"TUNA, YELLOWFIN",1969,"205,650,900","93,282","33,202,200",355.934845,USA,187,600143
"TUNA, YELLOWFIN",1967,"141,507,900","64,187","19,407,195",302.3544348,USA,187,600143
"TUNA, YELLOWFIN",1983,"134,559,940","61,035","67,309,751",1102.799241,USA,187,600143
"TUNA, YELLOWFIN",1998,"21,381,701","9,699","24,795,690",2556.631911,USA,187,600143
"TUNA, YELLOWFIN",1995,"18,887,178","8,567","29,506,182",3444.135292,USA,187,600143
"TUNA, YELLOWFIN",1970,"236,705,200","107,368","42,752,841",398.1910005,USA,187,600143
"TUNA, YELLOWFIN",1964,"149,296,900","67,720","19,885,519",293.6435052,USA,187,600143
"TUNA, YELLOWFIN",1973,"241,328,200","109,465","58,034,757",530.1690318,USA,187,600143
"TUNA, YELLOWFIN",1987,"68,368,747","31,012","58,656,391",1891.437421,USA,187,600143
"TUNA, YELLOWFIN",2009,"6,058,992","2,748","16,482,454",5997.299708,USA,187,600143
"TUNA, YELLOWFIN",1982,"138,667,075","62,898","77,651,402",1234.554327,USA,187,600143
"TUNA, YELLOWFIN",1968,"153,387,000","69,575","23,870,176",343.0846812,USA,187,600143
"TUNA, YELLOWFIN",1965,"158,501,200","71,895","21,857,788",304.0240319,USA,187,600143
"TUNA, YELLOWFIN",1951,"161,829,400","73,405","25,005,851",340.6579076,USA,187,600143
"TUNA, YELLOWFIN",1989,"59,892,484","27,167","58,510,907",2153.767227,USA,187,600143
"TUNA, YELLOWFIN",2007,"8,416,342","3,818","21,389,339",5602.840358,USA,187,600143
"TUNA, YELLOWFIN",1990,"36,821,116","16,702","51,586,974",3088.711648,USA,187,600143
TUNAS,2007,"7,436",3,"24,436",7244.776545,USA,187,501905
TUNAS,1980,"2,120,584",962,"1,254,396",1304.107641,USA,187,501905
TUNAS,2005,"160,324",73,"313,079",4305.16358,USA,187,501905
TUNAS,1997,"180,763",82,"299,059",3647.3849,USA,187,501905
TUNAS,1954,"1,700",1,204,264.5547146,USA,187,501905
TUNAS,1965,"250,737",114,"23,579",207.3200078,USA,187,501905
TUNAS,1999,"131,535",60,"284,264",4764.472156,USA,187,501905
TUNAS,1981,"216,623",98,"191,688",1950.853331,USA,187,501905
TUNAS,1967,"22,800",10,"6,393",618.1645799,USA,187,501905
TUNAS,1976,"839,360",381,"85,702",225.1007529,USA,187,501905
TUNAS,1969,"1,800",1,419,513.1871548,USA,187,501905
TUNAS,2009,"13,378",6,"19,316",3183.173162,USA,187,501905
TUNAS,1968,"4,200",2,724,380.0349472,USA,187,501905
TUNAS,1971,"110,000",50,"8,800",176.3698097,USA,187,501905
