taxon_key,scientific_name,common_name,phylum,sub_phylum,super_class,class,super_order,order,suborder_infraorder,family,genus,species,comments_names,is_retired,taxon_group_id,taxon_level_id,functional_group_id,commercial_group_id,commercial,isscaap_id,cell_id,super_target,fb_spec_code,slb_spec_code,cla_code,ord_code,fam_code,gen_code,spe_code,slb_cla_code,slb_ord_code,slb_fam_code,slb_gen_code,is_use,is_taxa_used,is_mariculture_only,is_baltic_only,sl_max,slbl_max_type,sl_max_2,comments_sl_max,tl,se_tl,comments_tl,lat_north,lat_south,min_depth,max_depth,loo,woo,k,a,b,comments_growth,has_habitat_index,has_map,map_year,vulnerability,resilience,updated_by,date_updated,lineage,true_min_depth,true_max_depth
600135,Scomberomorus semifasciatus,Broad-barred king mackerel,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Scombridae,Scomberomorus,semifasciatus,"ASFIS2019: Changed common name from Broadbarred king mackerel to Broad-barred king mackerel (NB, 05/06/2019).",false,1,6,3,3,2,36,514,2,135,,6,60,416,2960,135,,,,,false,false,true,false,115,,100,,4.5,0.8,,-7,-30,0,9999,115.29,,0.67,,,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,38.76,Medium,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Scombridae.Scomberomorus.Semifasciatus,,
606951,Bathyraja meridionalis,Dark-belly skate,Chordata,Vertebrata,Chondrichthyes,Elasmobranchii,Batoidea,Rajiformes,NA,Rajidae,Bathyraja,meridionalis,"ASFIS2019: Changed common name from Darkbelly skate to Dark-belly skate (NB, 05/06/2019).",false,1,6,22,9,1,38,1625,4,6951,,4,14,19,8903,6951,,,,,false,true,false,false,98,,,,3.96,0.71,,-53,-56,0,800,98.4,9078,0.1,0.01,3.14,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,66.6,Low,Deng,2019-06-05,Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.Batoidea.Rajiformes.NA.Rajidae.Bathyraja.Meridionalis,,
604589,Lateolabrax japonicus,Japanese seabass,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Lateolabracidae,Lateolabrax,japonicus,"ASFIS2019: Changed common name from Japanese seaperch to Japanese seabass (NB, 05/06/2019).",false,1,6,17,3,1,33,1261,3,4589,,6,60,627,2501,4589,,,,,false,true,true,false,84,,,,3.78,0.6,,44,15,0,21,83.64,10498,0.18,0.02,2.95,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,52.35,High,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Lateolabracidae.Lateolabrax.Japonicus,,
607132,Coelorinchus marinii,Marini's grenadier,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Gadiformes,NA,Macrouridae,Coelorinchus,marinii,"ASFIS2019: Changed common name from Marinis grenadier to Marini's grenadier (NB, 05/06/2019).",false,1,6,14,5,2,32,1649,3,7132,,6,44,185,2217,7132,,,,,false,false,false,false,31,,,,4.21,0.28,,-26,-56,200,600,31.16,138,0.21,0,3.1,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,44.16,Medium,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Gadiformes.NA.Macrouridae.Coelorinchus.Marinii,,
606950,Bathyraja maccaini,McCain's skate,Chordata,Vertebrata,Chondrichthyes,Elasmobranchii,Batoidea,Rajiformes,NA,Rajidae,Bathyraja,maccaini,"ASFIS2019: Changed common name from McCains skate to McCain's skate (NB, 05/06/2019).",false,1,6,22,9,1,38,1624,4,6950,,4,14,19,8903,6950,,,,,false,true,false,false,98,,,,3.96,0.71,,-60,-68,167,500,98.4,9078,0.1,0.01,3.14,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,66.6,Low,Deng,2019-06-05,Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.Batoidea.Rajiformes.NA.Rajidae.Bathyraja.Maccaini,,
606952,Bathyraja murrayi,Murray's skate,Chordata,Vertebrata,Chondrichthyes,Elasmobranchii,Batoidea,Rajiformes,NA,Rajidae,Bathyraja,murrayi,"ASFIS2019: Changed common name from Murrays skate to Murray's skate (NB, 05/06/2019).",false,1,6,21,9,1,38,1626,4,6952,,4,14,19,8903,6952,,,,,false,true,false,false,49,,,,3.8,0.68,,-48,-54,30,650,49.2,1030,0.19,0.01,3.14,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,48.66,Low,Deng,2019-06-05,Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.Batoidea.Rajiformes.NA.Rajidae.Bathyraja.Murrayi,,
600510,Pleurogrammus azonus,Okhotsk atka mackerel,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Scorpaeniformes,NA,Hexagrammidae,Pleurogrammus,azonus,"ASFIS2019: Changed common name from Okhostk atka mackerel to Okhotsk atka mackerel (NB, 05/06/2019).",false,1,6,5,8,1,39,775,3,510,,6,59,271,1665,510,,,,,false,true,false,false,51,,,,3.58,0.48,,61,33,0,240,50.84,1648,0.26,0.01,3.04,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,37.27,Medium,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Scorpaeniformes.NA.Hexagrammidae.Pleurogrammus.Azonus,,
606025,Balistapus undulatus,Orange-lined triggerfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Tetraodontiformes,NA,Balistidae,Balistapus,undulatus,"ASFIS2019: Changed common name from Orangelined triggerfish to Orange-lined triggerfish (NB, 05/06/2019).",false,1,6,17,12,2,33,1546,3,6025,,6,62,445,6409,6025,,,,,false,false,false,false,25,,,,3.37,0.42,,32,-24,2,50,24.6,404,0.36,0.03,3.01,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,29.77,Medium,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Tetraodontiformes.NA.Balistidae.Balistapus.Undulatus,,
600058,Coris julis,Rainbow wrasse,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Labridae,Coris,julis,"ASFIS2019: Changed common name from Mediterranean rainbow wrasse to Rainbow wrasse (NB, 05/06/2019).",false,1,6,17,3,2,33,464,3,58,,6,60,362,8550,58,,,,,false,false,false,false,30,,21,,3.44,0.11,,59,-1,0,120,30,292,0.14,0.01,3.05,SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,59.72,Medium,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Labridae.Coris.Julis,,
661001,Microchirus azevia,,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Pleuronectiformes,NA,Soleidae,Microchirus,azevia,,false,,6,1,1,,,,,61001,,6,61,441,2425,61001,,,,,false,false,false,false,40,,,,,,,53,12,20,250,,,0.26,0.00912,3.06,,true,true,,33.63,Medium,Deng,2020-02-28,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Pleuronectiformes.NA.Soleidae.Microchirus.Azevia,,
600484,Genypterus maculatus,Black cusk-eel,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Ophidiiformes,NA,Ophidiidae,Genypterus,maculatus,"ASFIS2019: Changed common name from Black cuskeel to Black cusk-eel (NB, 05/06/2019).",false,1,6,5,12,1,34,755,3,484,,6,45,186,3282,484,,,,,false,true,false,false,82,,,,3.48,0.29,,-11,-22,50,350,82,3611,0.14,0,3.16,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,57.98,Medium,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Ophidiiformes.NA.Ophidiidae.Genypterus.Maculatus,,
601616,Nematalosa nasus,Bloch's gizzard shad,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Clupeiformes,NA,Clupeidae,Nematalosa,nasus,"ASFIS2019: Changed common name from Blochs gizzard shad to Bloch's gizzard shad (NB, 05/06/2019).",false,1,6,1,2,1,24,1030,1,1616,,6,28,43,2107,1616,,,,,false,true,false,false,18,,17,,2.67,0.28,,38,1,0,9999,17.83,91,0.66,0.01,3.14,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,22.47,High,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Clupeiformes.NA.Clupeidae.Nematalosa.Nasus,,
602540,Mustelus henlei,Brown smooth-hound,Chordata,Vertebrata,Chondrichthyes,Elasmobranchii,NA,Carcharhiniformes,NA,Triakidae,Mustelus,henlei,"ASFIS2019: Changed common name from Brown smoothhound to Brown smooth-hound (NB, 05/06/2019).",false,1,6,19,9,1,38,1155,4,2540,,4,8,488,6505,2540,,,,,false,true,false,false,82,,,,3.61,0.37,,40,-20,0,200,82,2729,0.25,0,3.18,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,58.4,Low,Deng,2019-06-05,Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Carcharhiniformes.NA.Triakidae.Mustelus.Henlei,,
601754,Diplodus vulgaris,Common two-banded seabream,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Sparidae,Diplodus,vulgaris,"ASFIS2019: Changed common name from Common twobanded seabream to Common two-banded seabream (NB, 05/06/2019).",false,1,6,14,3,1,33,1055,3,1754,,6,60,330,6472,1754,,,,,false,true,false,false,41,,36,,3.52,0.12,,50,-40,0,160,41.22,1038,0.23,0.01,3.05,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,32.91,Medium,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Sparidae.Diplodus.Vulgaris,,
600104,Grammatorcynus bilineatus,Double-lined mackerel,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Scombridae,Grammatorcynus,bilineatus,"ASFIS2019: Changed common name from Doublelined mackerel to Double-lined mackerel (NB, 05/06/2019).",false,1,6,18,3,1,36,493,3,104,,6,60,416,7941,104,,,,,false,true,false,false,91,,74,,4.18,0.69,,30,-25,15,25,91.4,,0.27,,,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,48.39,Medium,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Scombridae.Grammatorcynus.Bilineatus,,
602539,Mustelus canis,Dusky smooth-hound,Chordata,Vertebrata,Chondrichthyes,Elasmobranchii,NA,Carcharhiniformes,NA,Triakidae,Mustelus,canis,"ASFIS2019: Changed common name from Dusky smoothhound to Dusky smooth-hound (NB, 05/06/2019).",false,1,6,20,9,2,38,,4,2539,,4,8,488,6505,2539,,,,,false,false,false,false,123,,,,3.64,0.2,,42,-44,0,800,123,7610,0.09,0,3.13,SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,87.28,Low,Deng,2019-06-05,Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Carcharhiniformes.NA.Triakidae.Mustelus.Canis,,
607931,Crenidens crenidens,Karanteen seabream,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Sparidae,Crenidens,crenidens,"ASFIS2019: Changed common name from Karenteen seabream to Karanteen seabream (NB, 05/06/2019).",false,1,6,4,3,1,33,1698,3,7931,,6,60,330,3744,7931,,,,,false,true,false,false,25,,,,2.8,0.29,,34,-34,0,21,24.6,279,0.26,0.02,2.93,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,35.36,Medium,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Sparidae.Crenidens.Crenidens,,
609000,Hydrolagus mirabilis,Large-eyed rabbitfish,Chordata,Vertebrata,Chondrichthyes,Holocephali,NA,Chimaeriformes,NA,Chimaeridae,Hydrolagus,mirabilis,"ASFIS2019: Changed common name from Largeeyed rabbitfish to Large-eyed rabbitfish (NB, 05/06/2019).",false,1,6,21,9,1,38,1726,4,9000,,3,3,25,7490,9000,,,,,false,true,false,false,41,,,,3.94,0.58,,65,4,450,1200,41,320,0.34,0,3.11,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,40.75,Low,Deng,2019-06-05,Chordata.Vertebrata.Chondrichthyes.Holocephali.NA.Chimaeriformes.NA.Chimaeridae.Hydrolagus.Mirabilis,,
600121,Scomberomorus commerson,Narrow-barred Spanish mackerel,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Scombridae,Scomberomorus,commerson,"ASFIS2019: Changed common name from Narrowbarred Spanish mackerel to Narrow-barred Spanish mackerel (NB, 05/06/2019).",false,1,6,3,3,1,36,508,2,121,,6,60,416,2960,121,,,,,false,true,false,false,233,,232,,4.5,0.4,,40,-45,0,9999,164,30668,0.27,0.01,3.01,SLmax from Estimates table; SLinf from average of observed data for species; K from theta and average SLinf.,true,true,,45.05,Medium,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Scombridae.Scomberomorus.Commerson,,
600139,Squalus acanthias,Picked dogfish,Chordata,Vertebrata,Chondrichthyes,Elasmobranchii,NA,Squaliformes,NA,Squalidae,Squalus,acanthias,"ASFIS2019: Changed common name from Piked dogfish to Picked dogfish (NB, 05/06/2019).",false,1,6,20,9,1,38,517,4,139,,4,9,13,128,139,,,,,false,true,false,false,131,,,,4.37,0.41,,72,-55,0,1460,131.2,8704,0.09,0,3.05,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,68.68,Very low,Deng,2019-06-05,Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Squaliformes.NA.Squalidae.Squalus.Acanthias,,
605606,Epibulus insidiator,Sling-jaw wrasse,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Labridae,Epibulus,insidiator,"ASFIS2019: Changed common name from Slingjaw wrasse to Sling-jaw wrasse (NB, 05/06/2019).",false,1,6,17,3,2,33,1418,3,5606,,6,60,362,3491,5606,,,,,false,false,false,false,54,,34,,3.75,0.66,,30,-30,0,42,54,2262,0.13,0.01,3.01,SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,61.13,Low,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Labridae.Epibulus.Insidiator,,
615387,Hemitrygon bennettii,Bennett's stingray,Chordata,Vertebrata,Chondrichthyes,Elasmobranchii,Batoidea,Myliobatiformes,NA,Dasyatidae,Hemitrygon,bennettii,,false,,6,1,1,,,,,15387,,4,65,20,1763,15387,,,,,false,false,false,false,50,,,,,,,36,-24,1,40,,,,0.0049,3.07,,true,true,,83.1,Low,Deng,2020-02-13,Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.Batoidea.Myliobatiformes.NA.Dasyatidae.Hemitrygon.Bennettii,,
601022,Diodon hystrix,Spotted porcupinefish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Tetraodontiformes,NA,Diodontidae,Diodon,hystrix,"ASFIS2019: Changed common name from Spot-fin porcupinefish to Spotted porcupinefish (NB, 05/06/2019).",false,1,6,17,12,2,39,886,3,1022,,6,62,449,822,1022,,,,,false,false,false,false,74,,62,,3.67,,,35,-31,2,50,73.73,15588,,0.07,2.85,SLmax from Estimates table; SLinf from SLmax of Estimates table; .,true,true,,48.2,Low,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Tetraodontiformes.NA.Diodontidae.Diodon.Hystrix,,
603611,Pseudopentaceros richardsoni,Pelagic armourhead,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Pentacerotidae,Pseudopentaceros,richardsoni,"ASFIS2019: Changed common name from Pelagic armorhead to Pelagic armourhead (NB, 05/06/2019).",false,1,6,2,3,1,39,1186,1,3611,,6,60,345,990,3611,,,,,false,true,false,false,50,,64,,3.5,0.37,,-27,-43,0,9999,49.55,,0.27,,,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,43.65,Medium,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Pentacerotidae.Pseudopentaceros.Richardsoni,,
606552,Diodon liturosus,Black-blotched porcupinefish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Tetraodontiformes,NA,Diodontidae,Diodon,liturosus,"ASFIS2019: Changed common name from Blackblotched porcupinefish to Black-blotched porcupinefish (NB, 05/06/2019).",false,1,6,17,12,1,39,,3,6552,,6,62,449,822,6552,,,,,false,false,false,false,54,,48,,3.4,0.6,,30,-30,0,90,54.11,3949,,0.04,2.9,SLmax from Estimates table; SLinf from SLmax of Estimates table; .,true,false,,29.57,Medium,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Tetraodontiformes.NA.Diodontidae.Diodon.Liturosus,,
601133,Anchoa hepsetus,Broad-striped anchovy,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Clupeiformes,NA,Engraulidae,Anchoa,hepsetus,"ASFIS2019: Changed common name from Broadstriped anchovy to Broad-striped anchovy (NB, 05/06/2019).",false,1,6,1,1,1,35,905,1,1133,,6,28,454,5863,1133,,,,,false,true,false,false,12,,,,3.34,,,44,-36,0,9999,12.15,16,0.94,0.01,3.22,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,14.21,High,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Clupeiformes.NA.Engraulidae.Anchoa.Hepsetus,,
600257,Glossanodon semifasciatus,Deep-sea smelt,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Osmeriformes,NA,Argentinidae,Glossanodon,semifasciatus,"ASFIS2019: Changed common name from Deepsea smelt to Deep-sea smelt (NB, 05/06/2019).",false,1,6,13,6,2,23,592,3,257,,6,35,83,823,257,,,,,false,false,false,false,21,,,,3.14,0.34,,40,15,70,430,21,54,0.57,0,3.14,SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,14.14,High,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Osmeriformes.NA.Argentinidae.Glossanodon.Semifasciatus,,
600555,Encrasicholina devisi,Devis' anchovy,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Clupeiformes,NA,Engraulidae,Encrasicholina,devisi,"ASFIS2019: Changed common name from Devis anchovy to Devis' anchovy (NB, 05/06/2019).",false,1,6,1,1,,35,,1,555,,6,28,454,7622,555,,,,,false,false,false,false,8,,6,,3.31,0.14,,32,-28,10,13,7,2,2.3,0,3.16,SLmax_old; SLinf from average of observed data for species; K from theta and average SLinf.,true,false,,10,High,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Clupeiformes.NA.Engraulidae.Encrasicholina.Devisi,,
606358,Chirocentrus dorab,Dorab wolf-herring,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Clupeiformes,NA,Chirocentridae,Chirocentrus,dorab,"ASFIS2019: Changed common name from Dorab wolfherring to Dorab wolf-herring (NB, 05/06/2019).",false,1,6,15,2,1,35,1557,2,6358,,6,28,45,9307,6358,,,,,false,true,false,false,100,,,,4.5,0.8,,35,-30,10,9999,100,6026,0.17,0,3.05,SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,60.53,Medium,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Clupeiformes.NA.Chirocentridae.Chirocentrus.Dorab,,
600438,Dentex macrophthalmus,Large-eye dentex,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Sparidae,Dentex,macrophthalmus,"ASFIS2019: Changed common name from Largeeye dentex to Large-eye dentex (NB, 05/06/2019).",false,1,6,14,3,1,33,720,3,438,,6,60,330,1038,438,,,,,false,true,false,false,54,,29,,3.43,0.5,,50,-22,30,500,54.47,2092,0.19,0.01,3.03,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,50.85,Medium,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Sparidae.Dentex.Macrophthalmus,,
606465,Epinephelus coioides,Orange-spotted grouper,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Serranidae,Epinephelus,coioides,"ASFIS2019: Changed common name from Orangespotted grouper to Orange-spotted grouper (NB, 05/06/2019).",false,1,6,18,3,1,33,1587,3,6465,,6,60,289,7755,6465,,,,,false,true,true,false,100,,92,,4,,,38,-34,0,100,75.8,12914,0.17,0.01,3.04,SLmax from Estimates table; SLinf from average of observed data for species; K from theta and average SLinf.,true,false,,57.51,Medium,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Serranidae.Epinephelus.Coioides,,
605801,Gerres oblongus,Slender silver-biddy,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Gerreidae,Gerres,oblongus,"ASFIS2019: Changed common name from Slender silverbiddy to Slender silver-biddy (NB, 05/06/2019).",false,1,6,17,3,1,33,1488,3,5801,,6,60,326,2344,5801,,,,,false,true,false,false,30,,26,,3.5,0.37,,30,-23,0,43,30,426,0.48,0.01,3.08,SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,30.12,High,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Gerreidae.Gerres.Oblongus,,
627229,Bathyraja griseocauda,Graytail skate,Chordata,Vertebrata,Chondrichthyes,Elasmobranchii,Batoidea,Rajiformes,NA,Arhynchobatidae,Bathyraja,griseocauda,,false,,6,1,1,,,,,27229,,4,14,685,8903,27229,,,,,false,false,false,false,49,,,,,,,-34,-70,94,585,,,0.16,0.0049,3.13,,true,true,,49.32,Low,Deng,2020-02-13,Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.Batoidea.Rajiformes.NA.Arhynchobatidae.Bathyraja.Griseocauda,,
600578,Stolephorus waitei,Spotty-face anchovy,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Clupeiformes,NA,Engraulidae,Stolephorus,waitei,"ASFIS2019: Changed common name from Spotty face anchovy to Spotty-face anchovy (NB, 05/06/2019).",false,1,6,1,1,,35,,1,578,,6,28,454,6287,578,,,,,false,false,false,false,9,,,,3.3,0.4,,25,-21,0,9999,9.4,4,0.16,0,3.04,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,42.06,Medium,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Clupeiformes.NA.Engraulidae.Stolephorus.Waitei,,
600531,Stephanolepis cirrhifer,Threadsail filefish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Tetraodontiformes,NA,Monacanthidae,Stephanolepis,cirrhifer,"ASFIS2019: Changed common name from Thread-sail filefish to Threadsail filefish (NB, 05/06/2019).",false,1,6,4,12,1,39,792,3,531,,6,62,517,4099,531,,,,,false,true,false,false,24,,,,2.84,0.39,,32,23,10,50,24.27,231,0.26,0.02,2.92,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,37.53,Medium,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Tetraodontiformes.NA.Monacanthidae.Stephanolepis.Cirrhifer,,
600087,Etelis carbunculus,Deep-water red snapper,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Lutjanidae,Etelis,carbunculus,"ASFIS2019: Changed common name from Deepwater red snapper to Deep-water red snapper (NB, 05/06/2019).  Changed common name from Ruby snapper to Deep-water red snapper (Sept 26, 2012).",false,1,6,6,3,1,33,482,3,87,,6,60,323,9802,87,,,,,false,true,false,false,118,,93,,4.49,0.77,,34,-25,90,400,56,1557,0.26,0.01,2.93,SLmax from Estimates table; SLinf from average of observed data for species; K from theta and average SLinf.,true,true,,44.27,Medium,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Lutjanidae.Etelis.Carbunculus,,
605996,Gerres oyena,Common silver-biddy,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Gerreidae,Gerres,oyena,"ASFIS2019: Changed common name from Common silverbiddy to Common silver-biddy (NB, 05/06/2019).",false,1,6,4,3,1,33,1535,3,5996,,6,60,326,2344,5996,,,,,false,true,false,false,25,,29,,3.07,0.23,,32,-24,0,20,24.96,307,1.1,0.01,3.14,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,16.52,High,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Gerreidae.Gerres.Oyena,,
601833,Gymnocranius griseus,Grey large-eye bream,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Lethrinidae,Gymnocranius,griseus,"ASFIS2019: Changed common name from Grey largeeye bream to Grey large-eye bream (NB, 05/06/2019).",false,1,6,17,3,2,33,1069,3,1833,,6,60,328,3438,1833,,,,,false,false,false,false,28,,28,,3.22,0.44,,35,-9,20,80,28.49,,0.22,,,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,37.53,Medium,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Lethrinidae.Gymnocranius.Griseus,,
600571,Stolephorus insularis,Hardenberg's anchovy,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Clupeiformes,NA,Engraulidae,Stolephorus,insularis,"ASFIS2019: Changed common name from Hardenbergs anchovy to Hardenberg's anchovy (NB, 05/06/2019).",false,1,6,1,1,2,35,800,1,571,,6,28,454,6287,571,,,,,false,false,false,false,8,,5,,3.23,0.37,,28,-9,0,9999,8,3,2.31,0,3.13,SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,10,High,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Clupeiformes.NA.Engraulidae.Stolephorus.Insularis,,
601837,Gymnocranius euanus,Japanese large-eye bream,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Lethrinidae,Gymnocranius,euanus,"ASFIS2019: Changed common name from Japanese largeeye bream to Japanese large-eye bream (NB, 05/06/2019).",false,1,6,17,3,2,33,1071,3,1837,,6,60,328,3438,1837,,,,,false,false,false,false,38,,38,,3.8,,,35,-25,15,50,37.79,913,0.23,0.02,2.98,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,40.48,Medium,Deng,2019-06-05,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Lethrinidae.Gymnocranius.Euanus,,
